"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"19.07.2013","169,17","168,52","169,23","168,31","103,83M","0,18%"
"18.07.2013","168,87","168,31","169,27","168,20","103,62M","0,55%"
"17.07.2013","167,95","168,16","168,48","167,73","92,87M","0,25%"
"16.07.2013","167,53","168,26","168,36","167,07","88,70M","-0,37%"
"15.07.2013","168,16","167,97","168,39","167,68","69,45M","0,39%"
"12.07.2013","167,51","167,39","167,93","167,13","104,21M","0,04%"
"11.07.2013","167,44","167,11","167,61","165,18","135,59M","1,36%"
"10.07.2013","165,19","164,97","165,75","164,63","121,41M","0,04%"
"09.07.2013","165,13","164,98","165,33","164,27","119,30M","0,73%"
"08.07.2013","163,94","163,86","164,39","163,08","108,09M","0,56%"
"05.07.2013","163,02","162,47","163,08","161,30","122,42M","1,08%"
"03.07.2013","161,28","160,48","161,77","160,22","75,22M","0,04%"
"02.07.2013","161,21","161,12","162,30","160,50","154,86M","-0,09%"
"01.07.2013","161,36","161,26","162,48","161,08","131,95M","0,59%"
"28.06.2013","160,42","160,63","161,40","159,86","160,40M","-0,41%"
"27.06.2013","161,08","161,10","161,82","160,95","129,48M","0,59%"
"26.06.2013","160,14","159,87","160,50","159,25","134,85M","0,99%"
"25.06.2013","158,57","158,48","160,10","157,42","162,26M","0,96%"
"24.06.2013","157,06","157,41","158,43","155,73","222,33M","-1,26%"
"21.06.2013","159,07","159,64","159,76","157,47","271,96M","-0,21%"
"20.06.2013","159,40","161,86","163,47","158,98","321,26M","-2,48%"
"19.06.2013","163,45","165,60","165,89","163,38","206,15M","-1,38%"
"18.06.2013","165,74","164,53","165,99","164,52","114,70M","0,79%"
"17.06.2013","164,44","164,29","165,22","163,22","136,30M","0,77%"
"14.06.2013","163,18","164,03","164,67","162,91","141,20M","-0,63%"
"13.06.2013","164,21","161,66","164,50","161,30","163,59M","1,52%"
"12.06.2013","161,75","164,22","164,39","161,60","177,36M","-0,83%"
"11.06.2013","163,10","163,30","164,54","162,74","159,51M","-1,03%"
"10.06.2013","164,80","165,31","165,40","164,37","105,67M","0,00%"
"07.06.2013","164,80","163,85","164,95","163,14","188,34M","1,27%"
"06.06.2013","162,73","161,20","162,74","160,25","200,23M","0,91%"
"05.06.2013","161,27","163,09","163,42","161,13","211,74M","-1,40%"
"04.06.2013","163,56","164,44","165,10","162,73","157,63M","-0,48%"
"03.06.2013","164,35","163,83","164,46","162,66","168,39M","0,56%"
"31.05.2013","163,44","165,37","166,31","163,13","176,85M","-1,44%"
"30.05.2013","165,83","165,35","166,59","165,22","107,79M","0,37%"
"29.05.2013","165,22","165,42","165,80","164,34","160,36M","-0,65%"
"28.05.2013","166,30","167,04","167,78","165,81","143,68M","0,60%"
"24.05.2013","165,31","164,47","165,38","163,98","151,57M","-0,08%"
"23.05.2013","165,45","164,16","165,91","163,94","211,06M","-0,29%"
"22.05.2013","165,93","167,34","169,07","165,17","244,03M","-0,74%"
"21.05.2013","167,17","167,08","167,80","166,50","95,80M","0,14%"
"20.05.2013","166,93","166,78","167,58","166,61","85,07M","-0,01%"
"17.05.2013","166,94","165,95","167,04","165,73","129,80M","0,97%"
"16.05.2013","165,34","165,78","166,36","165,09","109,91M","-0,47%"
"15.05.2013","166,12","164,96","166,45","164,91","120,72M","0,54%"
"14.05.2013","165,23","163,67","165,35","163,67","119,00M","1,03%"
"13.05.2013","163,54","163,20","163,81","162,82","81,84M","0,08%"
"10.05.2013","163,41","162,99","163,55","162,51","103,20M","0,33%"
"09.05.2013","162,88","163,27","163,70","162,47","106,74M","-0,28%"
"08.05.2013","163,34","162,42","163,39","162,33","97,42M","0,46%"
"07.05.2013","162,60","162,13","162,65","161,67","90,36M","0,51%"
"06.05.2013","161,78","161,49","162,01","161,42","66,88M","0,25%"
"03.05.2013","161,37","161,14","161,88","159,78","144,20M","1,01%"
"02.05.2013","159,75","158,68","159,89","158,53","96,41M","0,93%"
"01.05.2013","158,28","159,33","159,41","158,10","138,87M","-0,88%"
"30.04.2013","159,68","159,27","159,72","158,61","116,01M","0,24%"
"29.04.2013","159,30","158,67","159,65","158,42","88,57M","0,67%"
"26.04.2013","158,24","158,33","158,60","157,73","95,92M","-0,18%"
"25.04.2013","158,52","158,34","159,27","158,10","131,06M","0,41%"
"24.04.2013","157,88","157,83","158,30","157,54","96,78M","0,06%"
"23.04.2013","157,78","156,95","157,93","156,17","166,14M","1,03%"
"22.04.2013","156,17","155,78","156,54","154,75","106,55M","0,44%"
"19.04.2013","155,48","154,50","155,55","154,12","149,69M","0,87%"
"18.04.2013","154,14","155,37","155,41","153,55","167,58M","-0,63%"
"17.04.2013","155,11","156,29","156,32","154,28","226,83M","-1,46%"
"16.04.2013","157,41","156,29","157,49","155,91","147,51M","1,48%"
"15.04.2013","155,12","158,00","158,13","155,10","217,26M","-2,32%"
"12.04.2013","158,80","158,68","159,04","157,92","116,36M","-0,24%"
"11.04.2013","159,19","158,70","159,71","158,54","110,14M","0,33%"
"10.04.2013","158,67","157,17","158,87","157,13","135,71M","1,22%"
"09.04.2013","156,75","156,50","157,32","155,98","101,92M","0,35%"
"08.04.2013","156,21","155,27","156,22","154,75","86,57M","0,68%"
"05.04.2013","155,16","153,95","155,35","153,77","159,67M","-0,45%"
"04.04.2013","155,86","155,43","156,17","155,09","131,88M","0,41%"
"03.04.2013","155,23","156,91","157,03","154,82","154,17M","-1,01%"
"02.04.2013","156,82","156,61","157,21","156,37","101,50M","0,49%"
"01.04.2013","156,05","156,59","156,91","155,67","99,19M","-0,40%"
"28.03.2013","156,67","156,09","156,85","155,75","102,93M","0,31%"
"27.03.2013","156,19","155,26","156,25","155,00","99,95M","0,00%"
"26.03.2013","156,19","155,59","156,23","155,42","86,86M","0,80%"
"25.03.2013","154,95","156,01","156,27","154,35","151,32M","-0,42%"
"22.03.2013","155,60","154,85","155,60","154,73","111,16M","0,80%"
"21.03.2013","154,36","154,76","155,64","154,10","128,60M","-0,85%"
"20.03.2013","155,69","155,52","155,95","155,26","113,76M","0,70%"
"19.03.2013","154,61","155,30","155,51","153,59","167,57M","-0,23%"
"18.03.2013","154,97","154,34","155,64","154,20","126,70M","-0,55%"
"15.03.2013","155,83","155,85","156,04","155,31","138,60M","-0,57%"
"14.03.2013","156,73","156,31","156,80","155,91","126,33M","0,53%"
"13.03.2013","155,91","155,76","156,12","155,23","92,55M","0,15%"
"12.03.2013","155,68","155,92","156,10","155,21","105,76M","-0,22%"
"11.03.2013","156,03","155,32","156,04","155,13","83,75M","0,38%"
"08.03.2013","155,44","155,46","155,65","154,66","123,49M","0,43%"
"07.03.2013","154,78","154,70","154,98","154,52","86,10M","0,18%"
"06.03.2013","154,50","154,84","154,92","154,16","94,47M","0,14%"
"05.03.2013","154,29","153,66","154,70","153,64","121,66M","0,90%"
"04.03.2013","152,92","151,76","152,92","151,52","99,01M","0,53%"
"01.03.2013","152,11","151,09","152,34","150,41","170,63M","0,33%"
"28.02.2013","151,61","151,90","152,87","151,41","126,87M","-0,20%"
"27.02.2013","151,91","149,89","152,33","149,76","150,78M","1,26%"
"26.02.2013","150,02","149,72","150,20","148,73","186,60M","0,68%"
"25.02.2013","149,00","152,63","152,86","149,00","245,82M","-1,90%"
"22.02.2013","151,89","151,15","151,89","150,49","106,36M","0,98%"
"21.02.2013","150,42","150,96","151,42","149,94","183,26M","-0,61%"
"20.02.2013","151,34","153,14","153,19","151,26","160,57M","-1,25%"
"19.02.2013","153,25","152,37","153,28","152,16","95,11M","0,75%"
"15.02.2013","152,11","152,43","152,59","151,55","215,23M","-0,12%"
"14.02.2013","152,29","151,69","152,47","151,52","80,83M","0,09%"
"13.02.2013","152,15","152,33","152,61","151,72","82,32M","0,09%"
"12.02.2013","152,02","151,78","152,30","151,61","65,39M","0,16%"
